Name,Start,End,Cal
,0001-01-01T00:00:00Z,2023-09-28T22:06:13-05:00,0.00
audioTest2,2023-09-28T22:06:13-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:06:26-05:00,0.00
audioTest1,2023-09-28T22:06:26-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:06:50-05:00,0.00
audioTest2,2023-09-28T22:06:50-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:07:03-05:00,0.00
audioTest1,2023-09-28T22:07:03-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:07:27-05:00,0.00
audioTest2,2023-09-28T22:07:27-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:07:41-05:00,0.00
audioTest1,2023-09-28T22:07:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:08:05-05:00,0.00
audioTest2,2023-09-28T22:08:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:08:18-05:00,0.00
audioTest1,2023-09-28T22:08:18-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:08:42-05:00,0.00
audioTest2,2023-09-28T22:08:42-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:08:55-05:00,0.00
audioTest1,2023-09-28T22:08:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:09:19-05:00,0.00
audioTest2,2023-09-28T22:09:19-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:09:32-05:00,0.00
audioTest1,2023-09-28T22:09:32-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:09:55-05:00,0.00
audioTest2,2023-09-28T22:09:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:10:08-05:00,0.00
audioTest1,2023-09-28T22:10:08-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:10:30-05:00,0.00
audioTest2,2023-09-28T22:10:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:10:43-05:00,0.00
audioTest1,2023-09-28T22:10:43-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:11:06-05:00,0.00
audioTest2,2023-09-28T22:11:06-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:11:18-05:00,0.00
audioTest1,2023-09-28T22:11:18-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:11:41-05:00,0.00
audioTest2,2023-09-28T22:11:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:11:53-05:00,0.00
audioTest1,2023-09-28T22:11:53-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:12:16-05:00,0.00
audioTest2,2023-09-28T22:12:16-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:12:28-05:00,0.00
audioTest1,2023-09-28T22:12:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:12:51-05:00,0.00
audioTest2,2023-09-28T22:12:51-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:13:03-05:00,0.00
audioTest1,2023-09-28T22:13:03-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:13:26-05:00,0.00
audioTest2,2023-09-28T22:13:26-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:13:38-05:00,0.00
audioTest1,2023-09-28T22:13:38-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:14:00-05:00,0.00
audioTest2,2023-09-28T22:14:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:14:12-05:00,0.00
audioTest1,2023-09-28T22:14:12-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:14:35-05:00,0.00
audioTest2,2023-09-28T22:14:35-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:14:47-05:00,0.00
audioTest1,2023-09-28T22:14:47-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:15:10-05:00,0.00
audioTest2,2023-09-28T22:15:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:15:22-05:00,0.00
audioTest1,2023-09-28T22:15:22-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:15:45-05:00,0.00
audioTest2,2023-09-28T22:15:45-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:15:57-05:00,0.00
audioTest1,2023-09-28T22:15:57-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:16:20-05:00,0.00
audioTest2,2023-09-28T22:16:20-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:16:32-05:00,0.00
audioTest1,2023-09-28T22:16:32-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:16:55-05:00,0.00
audioTest2,2023-09-28T22:16:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:17:07-05:00,0.00
audioTest1,2023-09-28T22:17:07-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:17:30-05:00,0.00
audioTest2,2023-09-28T22:17:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:17:42-05:00,0.00
audioTest1,2023-09-28T22:17:42-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:18:05-05:00,0.00
audioTest2,2023-09-28T22:18:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:18:17-05:00,0.00
audioTest1,2023-09-28T22:18:17-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:18:40-05:00,0.00
audioTest2,2023-09-28T22:18:40-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:18:52-05:00,0.00
audioTest1,2023-09-28T22:18:52-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:19:15-05:00,0.00
audioTest2,2023-09-28T22:19:15-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:19:27-05:00,0.00
audioTest1,2023-09-28T22:19:27-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:19:50-05:00,0.00
audioTest2,2023-09-28T22:19:50-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:20:02-05:00,0.00
audioTest1,2023-09-28T22:20:02-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:20:25-05:00,0.00
audioTest2,2023-09-28T22:20:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:20:37-05:00,0.00
audioTest1,2023-09-28T22:20:37-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:21:00-05:00,0.00
audioTest2,2023-09-28T22:21:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:21:12-05:00,0.00
audioTest1,2023-09-28T22:21:12-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:21:35-05:00,0.00
audioTest2,2023-09-28T22:21:35-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:21:47-05:00,0.00
audioTest1,2023-09-28T22:21:47-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:22:10-05:00,0.00
audioTest2,2023-09-28T22:22:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:22:22-05:00,0.00
audioTest1,2023-09-28T22:22:22-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:22:45-05:00,0.00
audioTest2,2023-09-28T22:22:45-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:22:58-05:00,0.00
audioTest1,2023-09-28T22:22:58-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:23:20-05:00,0.00
audioTest2,2023-09-28T22:23:20-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:23:32-05:00,0.00
audioTest1,2023-09-28T22:23:32-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:23:55-05:00,0.00
audioTest2,2023-09-28T22:23:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:24:07-05:00,0.00
audioTest1,2023-09-28T22:24:07-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:24:30-05:00,0.00
audioTest2,2023-09-28T22:24:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:24:42-05:00,0.00
audioTest1,2023-09-28T22:24:42-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:25:05-05:00,0.00
audioTest2,2023-09-28T22:25:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:25:17-05:00,0.00
audioTest1,2023-09-28T22:25:17-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:25:40-05:00,0.00
audioTest2,2023-09-28T22:25:40-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:25:52-05:00,0.00
audioTest1,2023-09-28T22:25:52-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:26:15-05:00,0.00
audioTest2,2023-09-28T22:26:15-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:26:27-05:00,0.00
audioTest1,2023-09-28T22:26:27-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:26:50-05:00,0.00
audioTest2,2023-09-28T22:26:50-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:27:02-05:00,0.00
audioTest1,2023-09-28T22:27:02-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:27:25-05:00,0.00
audioTest2,2023-09-28T22:27:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:27:37-05:00,0.00
audioTest1,2023-09-28T22:27:37-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:28:00-05:00,0.00
audioTest2,2023-09-28T22:28:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:28:12-05:00,0.00
audioTest1,2023-09-28T22:28:12-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:28:36-05:00,0.00
audioTest2,2023-09-28T22:28:36-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:28:48-05:00,0.00
audioTest1,2023-09-28T22:28:48-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:29:10-05:00,0.00
audioTest2,2023-09-28T22:29:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:29:22-05:00,0.00
audioTest1,2023-09-28T22:29:22-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:29:45-05:00,0.00
audioTest2,2023-09-28T22:29:45-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:29:57-05:00,0.00
audioTest1,2023-09-28T22:29:57-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:30:19-05:00,0.00
audioTest2,2023-09-28T22:30:19-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:30:31-05:00,0.00
audioTest1,2023-09-28T22:30:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:30:54-05:00,0.00
audioTest2,2023-09-28T22:30:54-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:31:06-05:00,0.00
audioTest1,2023-09-28T22:31:06-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:31:29-05:00,0.00
audioTest2,2023-09-28T22:31:29-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:31:42-05:00,0.00
audioTest1,2023-09-28T22:31:42-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:32:04-05:00,0.00
audioTest2,2023-09-28T22:32:04-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:32:17-05:00,0.00
audioTest1,2023-09-28T22:32:17-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:32:39-05:00,0.00
audioTest2,2023-09-28T22:32:39-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:32:51-05:00,0.00
audioTest1,2023-09-28T22:32:51-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:33:14-05:00,0.00
audioTest2,2023-09-28T22:33:14-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:33:26-05:00,0.00
audioTest1,2023-09-28T22:33:26-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:33:48-05:00,0.00
audioTest2,2023-09-28T22:33:48-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:34:01-05:00,0.00
audioTest1,2023-09-28T22:34:01-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:34:23-05:00,0.00
audioTest2,2023-09-28T22:34:23-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:34:35-05:00,0.00
audioTest1,2023-09-28T22:34:35-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:34:58-05:00,0.00
audioTest2,2023-09-28T22:34:58-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:35:10-05:00,0.00
audioTest1,2023-09-28T22:35:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:35:33-05:00,0.00
audioTest2,2023-09-28T22:35:33-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:35:45-05:00,0.00
audioTest1,2023-09-28T22:35:45-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:36:08-05:00,0.00
audioTest2,2023-09-28T22:36:08-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:36:20-05:00,0.00
audioTest1,2023-09-28T22:36:20-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:36:42-05:00,0.00
audioTest2,2023-09-28T22:36:42-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:36:55-05:00,0.00
audioTest1,2023-09-28T22:36:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:37:17-05:00,0.00
audioTest2,2023-09-28T22:37:17-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:37:30-05:00,0.00
audioTest1,2023-09-28T22:37:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:37:53-05:00,0.00
audioTest2,2023-09-28T22:37:53-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:38:05-05:00,0.00
audioTest1,2023-09-28T22:38:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:38:28-05:00,0.00
audioTest2,2023-09-28T22:38:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:38:40-05:00,0.00
audioTest1,2023-09-28T22:38:40-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:39:03-05:00,0.00
audioTest2,2023-09-28T22:39:03-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:39:15-05:00,0.00
audioTest1,2023-09-28T22:39:15-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:39:38-05:00,0.00
audioTest2,2023-09-28T22:39:38-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:39:50-05:00,0.00
audioTest1,2023-09-28T22:39:50-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:40:13-05:00,0.00
audioTest2,2023-09-28T22:40:13-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:40:25-05:00,0.00
audioTest1,2023-09-28T22:40:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:40:47-05:00,0.00
audioTest2,2023-09-28T22:40:47-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:41:00-05:00,0.00
audioTest1,2023-09-28T22:41:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:41:22-05:00,0.00
audioTest2,2023-09-28T22:41:22-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:41:34-05:00,0.00
audioTest1,2023-09-28T22:41:34-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:41:56-05:00,0.00
audioTest2,2023-09-28T22:41:56-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:42:09-05:00,0.00
audioTest1,2023-09-28T22:42:09-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:42:31-05:00,0.00
audioTest2,2023-09-28T22:42:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:42:44-05:00,0.00
audioTest1,2023-09-28T22:42:44-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:43:06-05:00,0.00
audioTest2,2023-09-28T22:43:06-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:43:18-05:00,0.00
audioTest1,2023-09-28T22:43:18-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:43:41-05:00,0.00
audioTest2,2023-09-28T22:43:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:43:54-05:00,0.00
audioTest1,2023-09-28T22:43:54-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:44:16-05:00,0.00
audioTest2,2023-09-28T22:44:16-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:44:28-05:00,0.00
audioTest1,2023-09-28T22:44:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:44:51-05:00,0.00
audioTest2,2023-09-28T22:44:51-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:45:04-05:00,0.00
audioTest1,2023-09-28T22:45:04-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:45:26-05:00,0.00
audioTest2,2023-09-28T22:45:26-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:45:38-05:00,0.00
audioTest1,2023-09-28T22:45:38-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:46:01-05:00,0.00
audioTest2,2023-09-28T22:46:01-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:46:13-05:00,0.00
audioTest1,2023-09-28T22:46:13-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:46:36-05:00,0.00
audioTest2,2023-09-28T22:46:36-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:46:48-05:00,0.00
audioTest1,2023-09-28T22:46:48-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:47:11-05:00,0.00
audioTest2,2023-09-28T22:47:11-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:47:23-05:00,0.00
audioTest1,2023-09-28T22:47:23-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:47:46-05:00,0.00
audioTest2,2023-09-28T22:47:46-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:47:58-05:00,0.00
audioTest1,2023-09-28T22:47:58-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:48:20-05:00,0.00
audioTest2,2023-09-28T22:48:20-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:48:33-05:00,0.00
audioTest1,2023-09-28T22:48:33-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:48:55-05:00,0.00
audioTest2,2023-09-28T22:48:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:49:08-05:00,0.00
audioTest1,2023-09-28T22:49:08-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:49:31-05:00,0.00
audioTest2,2023-09-28T22:49:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:49:43-05:00,0.00
audioTest1,2023-09-28T22:49:43-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:50:06-05:00,0.00
audioTest2,2023-09-28T22:50:06-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:50:19-05:00,0.00
audioTest1,2023-09-28T22:50:19-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:50:41-05:00,0.00
audioTest2,2023-09-28T22:50:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:50:53-05:00,0.00
audioTest1,2023-09-28T22:50:53-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:51:16-05:00,0.00
audioTest2,2023-09-28T22:51:16-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:51:28-05:00,0.00
audioTest1,2023-09-28T22:51:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:51:50-05:00,0.00
audioTest2,2023-09-28T22:51:50-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:52:02-05:00,0.00
audioTest1,2023-09-28T22:52:02-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:52:25-05:00,0.00
audioTest2,2023-09-28T22:52:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:52:37-05:00,0.00
audioTest1,2023-09-28T22:52:37-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:53:00-05:00,0.00
audioTest2,2023-09-28T22:53:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:53:12-05:00,0.00
audioTest1,2023-09-28T22:53:12-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:53:35-05:00,0.00
audioTest2,2023-09-28T22:53:35-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:53:47-05:00,0.00
audioTest1,2023-09-28T22:53:47-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:54:10-05:00,0.00
audioTest2,2023-09-28T22:54:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:54:22-05:00,0.00
audioTest1,2023-09-28T22:54:22-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:54:44-05:00,0.00
audioTest2,2023-09-28T22:54:44-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:54:56-05:00,0.00
audioTest1,2023-09-28T22:54:56-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:55:19-05:00,0.00
audioTest2,2023-09-28T22:55:19-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:55:31-05:00,0.00
audioTest1,2023-09-28T22:55:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:55:54-05:00,0.00
audioTest2,2023-09-28T22:55:54-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:56:06-05:00,0.00
audioTest1,2023-09-28T22:56:06-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:56:28-05:00,0.00
audioTest2,2023-09-28T22:56:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:56:41-05:00,0.00
audioTest1,2023-09-28T22:56:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:57:04-05:00,0.00
audioTest2,2023-09-28T22:57:04-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:57:16-05:00,0.00
audioTest1,2023-09-28T22:57:16-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:57:38-05:00,0.00
audioTest2,2023-09-28T22:57:38-05:00,0001-01-01T00:00:00Z,0.00
